	A	91	Bakersfield	USA	Dobbs Property Management		real_estate_agent	9901 Rosedale Hwy	(661) 836-0350								overture:d37c666d-3cc8-4fb8-91d7-84c4c3e20b23	2026-08-15T14:05:02.091731Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://dobbspropertymanagement.com										Medium	Recall-first	https://explore.overturemaps.org/#id=d37c666d-3cc8-4fb8-91d7-84c4c3e20b23	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:d37c666d-3cc8-4fb8-91d7-84c4c3e20b23	dobbspropertymanagement.com	6618360350	dobbs property management	Bakersfield	USA	MEDIUM	domain:dobbspropertymanagement.com
	A	91	Split	Croatia	Divota Apartment Hotel		hotel	Plinarska ulica 75	+38521782700								overture:51c79cef-1337-47b8-905f-aa9cc625979e	2026-08-15T14:05:02.091731Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://divota.hr/										Permissive	Qualification	https://explore.overturemaps.org/#id=51c79cef-1337-47b8-905f-aa9cc625979e	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:51c79cef-1337-47b8-905f-aa9cc625979e	divota.hr	38521782700	divota apartment hotel	Split	Croatia	PERMISSIVE	domain:divota.hr
	A	91	South Pasadena	USA	The Jireh Group Property Management and Real Estate: Diego Locke, Realtor		rental_service	1116 Fair Oaks Ave	6266336170								overture:21a4a198-d22f-4652-b4b0-1e5c8e86c75f	2026-08-15T14:05:02.091731Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	https://diegolockerealtor.com/										Permissive	Qualification	https://explore.overturemaps.org/#id=21a4a198-d22f-4652-b4b0-1e5c8e86c75f	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:21a4a198-d22f-4652-b4b0-1e5c8e86c75f	diegolockerealtor.com	6266336170	the jireh group property management and real estate diego locke realtor	South Pasadena	USA	PERMISSIVE	domain:diegolockerealtor.com
	A	91	Los Angeles	USA	Dare Property Management		property_management	13351 Riverside Dr	+18187800079								overture:9b04cec7-0ddb-4c0e-9512-09327d057e81	2026-08-15T14:05:02.091731Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://daremanagement.com/										Permissive	Qualification	https://explore.overturemaps.org/#id=9b04cec7-0ddb-4c0e-9512-09327d057e81	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:9b04cec7-0ddb-4c0e-9512-09327d057e81	daremanagement.com	18187800079	dare property management	Los Angeles	USA	PERMISSIVE	domain:daremanagement.com
	A	91	Ballina	Ireland	Holiday Cottages Mayo		cottage	Culduff, Foxford	+353867971132								overture:ef0e1c79-5274-4cad-8134-391c3f1609be	2026-08-15T14:05:02.091731Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.culduffcottages.com/										Permissive	Qualification	https://explore.overturemaps.org/#id=ef0e1c79-5274-4cad-8134-391c3f1609be	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:ef0e1c79-5274-4cad-8134-391c3f1609be	culduffcottages.com	353867971132	holiday cottages mayo	Ballina	Ireland	PERMISSIVE	domain:culduffcottages.com
	A	91	Cluj-Napoca	Romania	ApartHotel Gutinului		hotel	Strada Gutinului 25	+40751450490								overture:ee8d2e8f-dbd0-4b11-8580-50ffdaf822f8	2026-08-15T14:05:02.091731Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://cazare-cluj.ro/										Permissive	Qualification	https://explore.overturemaps.org/#id=ee8d2e8f-dbd0-4b11-8580-50ffdaf822f8	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:ee8d2e8f-dbd0-4b11-8580-50ffdaf822f8	cazare-cluj.ro	40751450490	aparthotel gutinului	Cluj-Napoca	Romania	PERMISSIVE	domain:cazare-cluj.ro
	A	91	Vernole	Italy	GH Lido La Piazzetta di Campoverde		beach_resort	Strada Provinciale 366 San Cataldo-Otranto	+390832896035								overture:42648114-6043-4188-ae16-aa767131658d	2026-08-15T14:05:02.091731Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.campoverdevillage.it/										Permissive	Qualification	https://explore.overturemaps.org/#id=42648114-6043-4188-ae16-aa767131658d	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:42648114-6043-4188-ae16-aa767131658d	campoverdevillage.it	390832896035	gh lido la piazzetta di campoverde	Vernole	Italy	PERMISSIVE	domain:campoverdevillage.it
	A	91	Bakersfield	USA	CalWestern Property Management		property_management	2020 Eye St	+18006402976								overture:9badbe1c-f911-4628-9443-0abae8e6e1ee	2026-08-15T14:05:02.091731Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.CalWesternPM.com/										Permissive	Qualification	https://explore.overturemaps.org/#id=9badbe1c-f911-4628-9443-0abae8e6e1ee	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:9badbe1c-f911-4628-9443-0abae8e6e1ee	calwesternpm.com	18006402976	calwestern property management	Bakersfield	USA	PERMISSIVE	domain:calwesternpm.com
	A	91	Los Angeles	USA	American Property Management		property_management	1460 Westwood Blvd	+13104754496								overture:0e898fe6-8f19-4abb-9af0-e084d7b3f7b4	2026-08-15T14:05:02.091731Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://americanpropertymanagement.org/										Permissive	Qualification	https://explore.overturemaps.org/#id=0e898fe6-8f19-4abb-9af0-e084d7b3f7b4	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:0e898fe6-8f19-4abb-9af0-e084d7b3f7b4	americanpropertymanagement.org	13104754496	american property management	Los Angeles	USA	PERMISSIVE	domain:americanpropertymanagement.org
	A	91	Santa Clarita	USA	All County® Pacific Property Management		property_management	21021 Soledad Canyon Rd #104	6614953500								overture:00bf166b-b69f-4704-8459-a4d8c087701c	2026-08-15T14:05:02.091731Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	https://allcountypacific.com/										Permissive	Qualification	https://explore.overturemaps.org/#id=00bf166b-b69f-4704-8459-a4d8c087701c	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:00bf166b-b69f-4704-8459-a4d8c087701c	allcountypacific.com	6614953500	all county pacific property management	Santa Clarita	USA	PERMISSIVE	domain:allcountypacific.com
	A	91	Anaheim	USA	Powerstone Property Management		corporate_or_business_office	505 S Villa Real Ste 200	(714) 281-8200								overture:30d5d996-36f0-442c-83fb-8c089275bf2b	2026-08-15T14:05:02.091731Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.ahpca.org										Permissive	Qualification	https://explore.overturemaps.org/#id=30d5d996-36f0-442c-83fb-8c089275bf2b	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:30d5d996-36f0-442c-83fb-8c089275bf2b	ahpca.org	7142818200	powerstone property management	Anaheim	USA	PERMISSIVE	domain:ahpca.org
	A	91	Whittier	USA	Robert Real Estate Property Management		corporate_or_business_office	11325 La Mirada Blvd	(562) 903-1139								overture:e715c7ce-e1aa-4ade-8be8-0a2beefdebe2	2026-08-15T14:05:02.091731Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.afuturehome4u.com										Permissive	Qualification	https://explore.overturemaps.org/#id=e715c7ce-e1aa-4ade-8be8-0a2beefdebe2	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:e715c7ce-e1aa-4ade-8be8-0a2beefdebe2	afuturehome4u.com	5629031139	robert real estate property management	Whittier	USA	PERMISSIVE	domain:afuturehome4u.com
	A	91	Los Angeles	USA	Apple Property Management		property_management	5419 Hollywood Blvd	(818) 300-0101								overture:1a0c758e-7ddf-457e-94c7-87d33f37dd27	2026-08-15T14:05:02.091731Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	https://www.213realestate.com										Permissive	Qualification	https://explore.overturemaps.org/#id=1a0c758e-7ddf-457e-94c7-87d33f37dd27	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:1a0c758e-7ddf-457e-94c7-87d33f37dd27	213realestate.com	8183000101	apple property management	Los Angeles	USA	PERMISSIVE	domain:213realestate.com
	A	91	Honolulu	USA	Vacation Rental Hawaii		travel_service	2427 Kuhio Ave	+14242046140								overture:efb9dffe-8a4d-4918-a199-52b9a6ef7f14	2026-08-15T13:58:45.147161Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.VacationRentalHawaii.info/										High	Verified	https://explore.overturemaps.org/#id=efb9dffe-8a4d-4918-a199-52b9a6ef7f14	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:efb9dffe-8a4d-4918-a199-52b9a6ef7f14	vacationrentalhawaii.info	14242046140	vacation rental hawaii	Honolulu	USA	HIGH	domain:vacationrentalhawaii.info
	A	91	Kailua	USA	The Hawaiian Hideout - Lanikai Beach Rental		holiday_rental_home	1366 Mokolea Dr	+18082150507								overture:09e04096-d7de-4c4c-aa62-3fd74db116c9	2026-08-15T13:58:45.147161Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://lanikaibeachrentals.net										Permissive	Qualification	https://explore.overturemaps.org/#id=09e04096-d7de-4c4c-aa62-3fd74db116c9	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:09e04096-d7de-4c4c-aa62-3fd74db116c9	lanikaibeachrentals.net	18082150507	the hawaiian hideout lanikai beach rental	Kailua	USA	PERMISSIVE	domain:lanikaibeachrentals.net
	A	91	Honolulu	USA	Honolulu Property Management		property_management	1003 Bishop St Ste 2250	(808) 596-2511								overture:a4478549-1ac8-472d-9bda-c2d74ebc4782	2026-08-15T13:58:45.147161Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.honolulupropertymanagement.com										High	Verified	https://explore.overturemaps.org/#id=a4478549-1ac8-472d-9bda-c2d74ebc4782	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:a4478549-1ac8-472d-9bda-c2d74ebc4782	honolulupropertymanagement.com	8085962511	honolulu property management	Honolulu	USA	HIGH	domain:honolulupropertymanagement.com
	A	91	Kailua	USA	Auntie Barbara's Vacation Rentals		hotel	516 N Kainalu Dr	+18083515818								overture:a7be677b-152a-4d66-a0ed-28a8f029db74	2026-08-15T13:58:45.147161Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.hawaiibjvacations.com										Permissive	Qualification	https://explore.overturemaps.org/#id=a7be677b-152a-4d66-a0ed-28a8f029db74	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:a7be677b-152a-4d66-a0ed-28a8f029db74	hawaiibjvacations.com	18083515818	auntie barbara s vacation rentals	Kailua	USA	PERMISSIVE	domain:hawaiibjvacations.com
	A	91	Calgary	Canada	Magnum York Property Management Ltd.		property_management	1710 Radisson Dr SE	+14032940411								overture:464660d7-038e-4586-8114-d7ee26a06d6c	2026-08-15T13:57:19.273253Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.yorkwest.com										Permissive	Qualification	https://explore.overturemaps.org/#id=464660d7-038e-4586-8114-d7ee26a06d6c	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:464660d7-038e-4586-8114-d7ee26a06d6c	yorkwest.com	14032940411	magnum york property management ltd	Calgary	Canada	PERMISSIVE	domain:yorkwest.com
	A	91	London	United Kingdom	Yorke Property Management		real_estate_agent	2 Portman St	020 7495 4383								overture:bec5455a-9a44-4681-9e7a-22d9397137b7	2026-08-15T13:57:19.273253Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.yorkpm.com										Permissive	Qualification	https://explore.overturemaps.org/#id=bec5455a-9a44-4681-9e7a-22d9397137b7	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:bec5455a-9a44-4681-9e7a-22d9397137b7	yorkpm.com	02074954383	yorke property management	London	United Kingdom	PERMISSIVE	domain:yorkpm.com
	A	91	London	United Kingdom	Masters Property Management & Collection			58 Plashet Road	02085522040								overture:d124ddff-b645-44f9-83e5-caebf38c325e	2026-08-15T13:57:19.273253Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.ymail.com/										Permissive	Qualification	https://explore.overturemaps.org/#id=d124ddff-b645-44f9-83e5-caebf38c325e	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:d124ddff-b645-44f9-83e5-caebf38c325e	ymail.com	02085522040	masters property management collection	London	United Kingdom	PERMISSIVE	domain:ymail.com
	A	91	Bournemouth	United Kingdom	Waterfront Property Management			1052-1054 Christchurch Road	01305360565								overture:afd862fa-f29e-4a8e-ae1a-a9fc15b3524f	2026-08-15T13:57:19.273253Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.wprm.co.uk/										Permissive	Qualification	https://explore.overturemaps.org/#id=afd862fa-f29e-4a8e-ae1a-a9fc15b3524f	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:afd862fa-f29e-4a8e-ae1a-a9fc15b3524f	wprm.co.uk	01305360565	waterfront property management	Bournemouth	United Kingdom	PERMISSIVE	domain:wprm.co.uk
	A	91	Rohnert Park	USA	Woodruff Property Management Group		property_management	5959 Commerce Blvd	+17072999628								overture:376162dd-5b00-45e6-bdfb-7d57a0cbcb4c	2026-08-15T13:57:19.273253Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.woodruffmgmtgroup.com/										Medium	Recall-first	https://explore.overturemaps.org/#id=376162dd-5b00-45e6-bdfb-7d57a0cbcb4c	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:376162dd-5b00-45e6-bdfb-7d57a0cbcb4c	woodruffmgmtgroup.com	17072999628	woodruff property management group	Rohnert Park	USA	MEDIUM	domain:woodruffmgmtgroup.com
	A	91	Lewes	United Kingdom	White Lion Farm Holiday Cottages		hotel	Terrible Down Road, Shortgate	+441825840288								overture:4aa20ce3-fe36-426d-b736-48bac3900de0	2026-08-15T13:57:19.273253Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.whitelionfarmcottages.co.uk/										Permissive	Qualification	https://explore.overturemaps.org/#id=4aa20ce3-fe36-426d-b736-48bac3900de0	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:4aa20ce3-fe36-426d-b736-48bac3900de0	whitelionfarmcottages.co.uk	441825840288	white lion farm holiday cottages	Lewes	United Kingdom	PERMISSIVE	domain:whitelionfarmcottages.co.uk
	A	91	Cambs	United Kingdom	Whitehouse Holiday Lettings		guest_house	Paxton Hill, Great Paxton, St Neots	01480470425								overture:44857154-4ad8-4dd5-8067-83140b0d0f7d	2026-08-15T13:57:19.273253Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.whitehousecottage.com/										High	Verified	https://explore.overturemaps.org/#id=44857154-4ad8-4dd5-8067-83140b0d0f7d	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:44857154-4ad8-4dd5-8067-83140b0d0f7d	whitehousecottage.com	01480470425	whitehouse holiday lettings	Cambs	United Kingdom	HIGH	domain:whitehousecottage.com
	A	91	Shaftesbury	United Kingdom	Whitebridge Farm Holiday Cottages		cottage	Whitebridge Farm	+441747830531								overture:ae5f664c-28ce-48c5-bb0c-5b9908dfbbe6	2026-08-15T13:57:19.273253Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.whitebridgeholidaycottages.co.uk/										High	Verified	https://explore.overturemaps.org/#id=ae5f664c-28ce-48c5-bb0c-5b9908dfbbe6	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:ae5f664c-28ce-48c5-bb0c-5b9908dfbbe6	whitebridgeholidaycottages.co.uk	441747830531	whitebridge farm holiday cottages	Shaftesbury	United Kingdom	HIGH	domain:whitebridgeholidaycottages.co.uk
